Trace,Date and Time,Trx Branch Code,Teller ID,Trx Code,Trx Reference Number,Company CMS Code,Destination Cyc,Amount,Customer Code,Invoice/Bill Number,Statement Ref No
201102092350,02-nov-2020 09:23:50,1,hub000102,O9_HUB01,201102000000011610,863,MMK,1000,-,-,1|hub000102|201102000000011610|O9_HUB01|863|02112020092350|MMK1000|-|-
925,27-nov-2020 18:32:45,2,1743,O9_HUB05,201127000000012574,863,MMK,100,,,2|1743|201127000000012574|O9_HUB05|863|27112020183245|MMK100||
927,27-nov-2020 18:32:46,2,1743,O9_HUB05,201127000000012576,863,MMK,100,,,2|1743|201127000000012576|O9_HUB05|863|27112020183246|MMK100||
929,27-nov-2020 18:32:47,2,1743,O9_HUB05,201127000000012578,863,MMK,100,,,2|1743|201127000000012578|O9_HUB05|863|27112020183247|MMK100||
930,27-nov-2020 18:32:48,2,1743,O9_HUB05,201127000000012579,863,MMK,100,,,2|1743|201127000000012579|O9_HUB05|863|27112020183248|MMK100||
942,27-nov-2020 18:32:52,2,1743,O9_HUB05,201127000000012591,863,MMK,100,,,2|1743|201127000000012591|O9_HUB05|863|27112020183252|MMK100||
944,27-nov-2020 18:33:06,2,1743,O9_HUB05,201127000000012593,863,MMK,100,,,2|1743|201127000000012593|O9_HUB05|863|27112020183306|MMK100||
946,27-nov-2020 18:33:08,2,1743,O9_HUB05,201127000000012595,863,MMK,100,,,2|1743|201127000000012595|O9_HUB05|863|27112020183308|MMK100||
952,27-nov-2020 18:33:12,2,1743,O9_HUB05,201127000000012601,863,MMK,100,,,2|1743|201127000000012601|O9_HUB05|863|27112020183312|MMK100||
960,27-nov-2020 18:33:14,2,1743,O9_HUB05,201127000000012609,863,MMK,100,,,2|1743|201127000000012609|O9_HUB05|863|27112020183314|MMK100||
963,27-nov-2020 18:33:24,2,1743,O9_HUB05,201127000000012612,863,MMK,100,,,2|1743|201127000000012612|O9_HUB05|863|27112020183324|MMK100||
967,27-nov-2020 18:33:29,2,1743,O9_HUB05,201127000000012616,863,MMK,100,,,2|1743|201127000000012616|O9_HUB05|863|27112020183329|MMK100||
974,27-nov-2020 18:33:31,2,1743,O9_HUB05,201127000000012623,863,MMK,100,,,2|1743|201127000000012623|O9_HUB05|863|27112020183331|MMK100||
981,27-nov-2020 18:33:32,2,1743,O9_HUB05,201127000000012630,863,MMK,100,,,2|1743|201127000000012630|O9_HUB05|863|27112020183332|MMK100||
983,27-nov-2020 18:33:40,2,1743,O9_HUB05,201127000000012632,863,MMK,100,,,2|1743|201127000000012632|O9_HUB05|863|27112020183340|MMK100||
984,27-nov-2020 18:33:47,2,1743,O9_HUB05,201127000000012633,863,MMK,100,,,2|1743|201127000000012633|O9_HUB05|863|27112020183347|MMK100||
991,27-nov-2020 18:33:50,2,1743,O9_HUB05,201127000000012638,863,MMK,100,,,2|1743|201127000000012638|O9_HUB05|863|27112020183350|MMK100||
994,27-nov-2020 18:33:50,2,1743,O9_HUB05,201127000000012643,863,MMK,100,,,2|1743|201127000000012643|O9_HUB05|863|27112020183350|MMK100||
1002,27-nov-2020 18:34:03,2,1743,O9_HUB05,201127000000012651,863,MMK,100,,,2|1743|201127000000012651|O9_HUB05|863|27112020183403|MMK100||
1009,27-nov-2020 18:34:07,2,1743,O9_HUB05,201127000000012660,863,MMK,100,,,2|1743|201127000000012660|O9_HUB05|863|27112020183407|MMK100||
1004,27-nov-2020 18:34:07,2,1743,O9_HUB05,201127000000012653,863,MMK,100,,,2|1743|201127000000012653|O9_HUB05|863|27112020183407|MMK100||
1006,27-nov-2020 18:34:07,2,1743,O9_HUB05,201127000000012654,863,MMK,100,,,2|1743|201127000000012654|O9_HUB05|863|27112020183407|MMK100||
1019,27-nov-2020 18:34:09,2,1743,O9_HUB05,201127000000012668,863,MMK,100,,,2|1743|201127000000012668|O9_HUB05|863|27112020183409|MMK100||
1020,27-nov-2020 18:34:23,2,1743,O9_HUB05,201127000000012669,863,MMK,100,,,2|1743|201127000000012669|O9_HUB05|863|27112020183423|MMK100||
1023,27-nov-2020 18:34:25,2,1743,O9_HUB05,201127000000012672,863,MMK,100,,,2|1743|201127000000012672|O9_HUB05|863|27112020183425|MMK100||
1029,27-nov-2020 18:34:25,2,1743,O9_HUB05,201127000000012678,863,MMK,100,,,2|1743|201127000000012678|O9_HUB05|863|27112020183425|MMK100||
1030,27-nov-2020 18:34:26,2,1743,O9_HUB05,201127000000012679,863,MMK,100,,,2|1743|201127000000012679|O9_HUB05|863|27112020183426|MMK100||
1031,27-nov-2020 18:34:29,2,1743,O9_HUB05,201127000000012680,863,MMK,100,,,2|1743|201127000000012680|O9_HUB05|863|27112020183429|MMK100||
1037,27-nov-2020 18:34:31,2,1743,O9_HUB05,201127000000012686,863,MMK,100,,,2|1743|201127000000012686|O9_HUB05|863|27112020183431|MMK100||
1040,27-nov-2020 18:34:36,2,1743,O9_HUB05,201127000000012689,863,MMK,100,,,2|1743|201127000000012689|O9_HUB05|863|27112020183436|MMK100||
1041,27-nov-2020 18:34:44,2,1743,O9_HUB05,201127000000012690,863,MMK,100,,,2|1743|201127000000012690|O9_HUB05|863|27112020183444|MMK100||
1043,27-nov-2020 18:34:46,2,1743,O9_HUB05,201127000000012692,863,MMK,100,,,2|1743|201127000000012692|O9_HUB05|863|27112020183446|MMK100||
1047,27-nov-2020 18:34:47,2,1743,O9_HUB05,201127000000012696,863,MMK,100,,,2|1743|201127000000012696|O9_HUB05|863|27112020183447|MMK100||
1049,27-nov-2020 18:34:48,2,1743,O9_HUB05,201127000000012698,863,MMK,100,,,2|1743|201127000000012698|O9_HUB05|863|27112020183448|MMK100||
1050,27-nov-2020 18:34:50,2,1743,O9_HUB05,201127000000012699,863,MMK,100,,,2|1743|201127000000012699|O9_HUB05|863|27112020183450|MMK100||
1054,27-nov-2020 18:34:52,2,1743,O9_HUB05,201127000000012703,863,MMK,100,,,2|1743|201127000000012703|O9_HUB05|863|27112020183452|MMK100||
1059,27-nov-2020 18:34:53,2,1743,O9_HUB05,201127000000012708,863,MMK,100,,,2|1743|201127000000012708|O9_HUB05|863|27112020183453|MMK100||
1060,27-nov-2020 18:34:55,2,1743,O9_HUB05,201127000000012709,863,MMK,100,,,2|1743|201127000000012709|O9_HUB05|863|27112020183455|MMK100||
1062,27-nov-2020 18:34:57,2,1743,O9_HUB05,201127000000012711,863,MMK,100,,,2|1743|201127000000012711|O9_HUB05|863|27112020183457|MMK100||
1068,27-nov-2020 18:34:58,2,1743,O9_HUB05,201127000000012717,863,MMK,100,,,2|1743|201127000000012717|O9_HUB05|863|27112020183458|MMK100||
1074,27-nov-2020 18:35:05,2,1743,O9_HUB05,201127000000012723,863,MMK,100,,,2|1743|201127000000012723|O9_HUB05|863|27112020183505|MMK100||
1078,27-nov-2020 18:35:13,2,1743,O9_HUB05,201127000000012727,863,MMK,100,,,2|1743|201127000000012727|O9_HUB05|863|27112020183513|MMK100||
1079,27-nov-2020 18:35:14,2,1743,O9_HUB05,201127000000012728,863,MMK,100,,,2|1743|201127000000012728|O9_HUB05|863|27112020183514|MMK100||
1082,27-nov-2020 18:35:22,2,1743,O9_HUB05,201127000000012731,863,MMK,100,,,2|1743|201127000000012731|O9_HUB05|863|27112020183522|MMK100||
1091,27-nov-2020 18:35:24,2,1743,O9_HUB05,201127000000012740,863,MMK,100,,,2|1743|201127000000012740|O9_HUB05|863|27112020183524|MMK100||
1097,27-nov-2020 18:35:36,2,1743,O9_HUB05,201127000000012746,863,MMK,100,,,2|1743|201127000000012746|O9_HUB05|863|27112020183536|MMK100||
1100,27-nov-2020 18:35:39,2,1743,O9_HUB05,201127000000012749,863,MMK,100,,,2|1743|201127000000012749|O9_HUB05|863|27112020183539|MMK100||
1102,27-nov-2020 18:35:39,2,1743,O9_HUB05,201127000000012751,863,MMK,100,,,2|1743|201127000000012751|O9_HUB05|863|27112020183539|MMK100||
1108,27-nov-2020 18:35:40,2,1743,O9_HUB05,201127000000012757,863,MMK,100,,,2|1743|201127000000012757|O9_HUB05|863|27112020183540|MMK100||
1114,27-nov-2020 18:35:42,2,1743,O9_HUB05,201127000000012763,863,MMK,100,,,2|1743|201127000000012763|O9_HUB05|863|27112020183542|MMK100||
1116,27-nov-2020 18:35:46,2,1743,O9_HUB05,201127000000012765,863,MMK,100,,,2|1743|201127000000012765|O9_HUB05|863|27112020183546|MMK100||
1117,27-nov-2020 18:35:49,2,1743,O9_HUB05,201127000000012766,863,MMK,100,,,2|1743|201127000000012766|O9_HUB05|863|27112020183549|MMK100||
1118,27-nov-2020 18:35:55,2,1743,O9_HUB05,201127000000012767,863,MMK,100,,,2|1743|201127000000012767|O9_HUB05|863|27112020183555|MMK100||
1122,27-nov-2020 18:35:56,2,1743,O9_HUB05,201127000000012771,863,MMK,100,,,2|1743|201127000000012771|O9_HUB05|863|27112020183556|MMK100||
1124,27-nov-2020 18:35:58,2,1743,O9_HUB05,201127000000012773,863,MMK,100,,,2|1743|201127000000012773|O9_HUB05|863|27112020183558|MMK100||
1130,27-nov-2020 18:36:00,2,1743,O9_HUB05,201127000000012779,863,MMK,100,,,2|1743|201127000000012779|O9_HUB05|863|27112020183600|MMK100||
1131,27-nov-2020 18:36:01,2,1743,O9_HUB05,201127000000012780,863,MMK,100,,,2|1743|201127000000012780|O9_HUB05|863|27112020183601|MMK100||
1133,27-nov-2020 18:36:02,2,1743,O9_HUB05,201127000000012782,863,MMK,100,,,2|1743|201127000000012782|O9_HUB05|863|27112020183602|MMK100||
1134,27-nov-2020 18:36:03,2,1743,O9_HUB05,201127000000012783,863,MMK,100,,,2|1743|201127000000012783|O9_HUB05|863|27112020183603|MMK100||
1139,27-nov-2020 18:36:13,2,1743,O9_HUB05,201127000000012788,863,MMK,100,,,2|1743|201127000000012788|O9_HUB05|863|27112020183613|MMK100||
1142,27-nov-2020 18:36:14,2,1743,O9_HUB05,201127000000012791,863,MMK,100,,,2|1743|201127000000012791|O9_HUB05|863|27112020183614|MMK100||
1147,27-nov-2020 18:36:14,2,1743,O9_HUB05,201127000000012796,863,MMK,100,,,2|1743|201127000000012796|O9_HUB05|863|27112020183614|MMK100||
1148,27-nov-2020 18:36:17,2,1743,O9_HUB05,201127000000012797,863,MMK,100,,,2|1743|201127000000012797|O9_HUB05|863|27112020183617|MMK100||
1151,27-nov-2020 18:36:19,2,1743,O9_HUB05,201127000000012800,863,MMK,100,,,2|1743|201127000000012800|O9_HUB05|863|27112020183619|MMK100||
1153,27-nov-2020 18:36:20,2,1743,O9_HUB05,201127000000012802,863,MMK,100,,,2|1743|201127000000012802|O9_HUB05|863|27112020183620|MMK100||
1155,27-nov-2020 18:36:22,2,1743,O9_HUB05,201127000000012804,863,MMK,100,,,2|1743|201127000000012804|O9_HUB05|863|27112020183622|MMK100||
1156,27-nov-2020 18:36:24,2,1743,O9_HUB05,201127000000012805,863,MMK,100,,,2|1743|201127000000012805|O9_HUB05|863|27112020183624|MMK100||
1157,27-nov-2020 18:36:25,2,1743,O9_HUB05,201127000000012806,863,MMK,100,,,2|1743|201127000000012806|O9_HUB05|863|27112020183625|MMK100||
1158,27-nov-2020 18:36:25,2,1743,O9_HUB05,201127000000012807,863,MMK,100,,,2|1743|201127000000012807|O9_HUB05|863|27112020183625|MMK100||
1159,27-nov-2020 18:36:27,2,1743,O9_HUB05,201127000000012808,863,MMK,100,,,2|1743|201127000000012808|O9_HUB05|863|27112020183627|MMK100||
1161,27-nov-2020 18:36:28,2,1743,O9_HUB05,201127000000012810,863,MMK,100,,,2|1743|201127000000012810|O9_HUB05|863|27112020183628|MMK100||
1162,27-nov-2020 18:36:34,2,1743,O9_HUB05,201127000000012811,863,MMK,100,,,2|1743|201127000000012811|O9_HUB05|863|27112020183634|MMK100||
1163,27-nov-2020 18:36:34,2,1743,O9_HUB05,201127000000012812,863,MMK,100,,,2|1743|201127000000012812|O9_HUB05|863|27112020183634|MMK100||
1166,27-nov-2020 18:36:40,2,1743,O9_HUB05,201127000000012814,863,MMK,100,,,2|1743|201127000000012814|O9_HUB05|863|27112020183640|MMK100||
1171,27-nov-2020 18:36:41,2,1743,O9_HUB05,201127000000012820,863,MMK,100,,,2|1743|201127000000012820|O9_HUB05|863|27112020183641|MMK100||
1173,27-nov-2020 18:36:52,2,1743,O9_HUB05,201127000000012822,863,MMK,100,,,2|1743|201127000000012822|O9_HUB05|863|27112020183652|MMK100||
1174,27-nov-2020 18:36:54,2,1743,O9_HUB05,201127000000012823,863,MMK,100,,,2|1743|201127000000012823|O9_HUB05|863|27112020183654|MMK100||
1176,27-nov-2020 18:36:54,2,1743,O9_HUB05,201127000000012826,863,MMK,100,,,2|1743|201127000000012826|O9_HUB05|863|27112020183654|MMK100||
1178,27-nov-2020 18:36:56,2,1743,O9_HUB05,201127000000012827,863,MMK,100,,,2|1743|201127000000012827|O9_HUB05|863|27112020183656|MMK100||
1183,27-nov-2020 18:36:57,2,1743,O9_HUB05,201127000000012832,863,MMK,100,,,2|1743|201127000000012832|O9_HUB05|863|27112020183657|MMK100||
1185,27-nov-2020 18:36:59,2,1743,O9_HUB05,201127000000012834,863,MMK,100,,,2|1743|201127000000012834|O9_HUB05|863|27112020183659|MMK100||
1186,27-nov-2020 18:37:03,2,1743,O9_HUB05,201127000000012835,863,MMK,100,,,2|1743|201127000000012835|O9_HUB05|863|27112020183703|MMK100||
1190,27-nov-2020 18:37:03,2,1743,O9_HUB05,201127000000012839,863,MMK,100,,,2|1743|201127000000012839|O9_HUB05|863|27112020183703|MMK100||
1195,27-nov-2020 18:37:11,2,1743,O9_HUB05,201127000000012843,863,MMK,100,,,2|1743|201127000000012843|O9_HUB05|863|27112020183711|MMK100||
1196,27-nov-2020 18:37:11,2,1743,O9_HUB05,201127000000012847,863,MMK,100,,,2|1743|201127000000012847|O9_HUB05|863|27112020183711|MMK100||
1198,27-nov-2020 18:37:11,2,1743,O9_HUB05,201127000000012846,863,MMK,100,,,2|1743|201127000000012846|O9_HUB05|863|27112020183711|MMK100||
1193,27-nov-2020 18:37:11,2,1743,O9_HUB05,201127000000012844,863,MMK,100,,,2|1743|201127000000012844|O9_HUB05|863|27112020183711|MMK100||
1200,27-nov-2020 18:37:15,2,1743,O9_HUB05,201127000000012849,863,MMK,100,,,2|1743|201127000000012849|O9_HUB05|863|27112020183715|MMK100||
1202,27-nov-2020 18:37:16,2,1743,O9_HUB05,201127000000012851,863,MMK,100,,,2|1743|201127000000012851|O9_HUB05|863|27112020183716|MMK100||
1205,27-nov-2020 18:37:18,2,1743,O9_HUB05,201127000000012854,863,MMK,100,,,2|1743|201127000000012854|O9_HUB05|863|27112020183718|MMK100||
1207,27-nov-2020 18:37:19,2,1743,O9_HUB05,201127000000012855,863,MMK,100,,,2|1743|201127000000012855|O9_HUB05|863|27112020183719|MMK100||
1209,27-nov-2020 18:37:22,2,1743,O9_HUB05,201127000000012858,863,MMK,100,,,2|1743|201127000000012858|O9_HUB05|863|27112020183722|MMK100||
1211,27-nov-2020 18:37:29,2,1743,O9_HUB05,201127000000012860,863,MMK,100,,,2|1743|201127000000012860|O9_HUB05|863|27112020183729|MMK100||
1212,27-nov-2020 18:37:33,2,1743,O9_HUB05,201127000000012861,863,MMK,100,,,2|1743|201127000000012861|O9_HUB05|863|27112020183733|MMK100||
1213,27-nov-2020 18:37:33,2,1743,O9_HUB05,201127000000012862,863,MMK,100,,,2|1743|201127000000012862|O9_HUB05|863|27112020183733|MMK100||
1214,27-nov-2020 18:37:34,2,1743,O9_HUB05,201127000000012863,863,MMK,100,,,2|1743|201127000000012863|O9_HUB05|863|27112020183734|MMK100||
1215,27-nov-2020 18:37:35,2,1743,O9_HUB05,201127000000012864,863,MMK,100,,,2|1743|201127000000012864|O9_HUB05|863|27112020183735|MMK100||
1216,27-nov-2020 18:37:36,2,1743,O9_HUB05,201127000000012865,863,MMK,100,,,2|1743|201127000000012865|O9_HUB05|863|27112020183736|MMK100||
1219,27-nov-2020 18:37:37,2,1743,O9_HUB05,201127000000012868,863,MMK,100,,,2|1743|201127000000012868|O9_HUB05|863|27112020183737|MMK100||
1223,27-nov-2020 18:37:38,2,1743,O9_HUB05,201127000000012871,863,MMK,100,,,2|1743|201127000000012871|O9_HUB05|863|27112020183738|MMK100||
1225,27-nov-2020 18:37:39,2,1743,O9_HUB05,201127000000012874,863,MMK,100,,,2|1743|201127000000012874|O9_HUB05|863|27112020183739|MMK100||
1226,27-nov-2020 18:37:39,2,1743,O9_HUB05,201127000000012875,863,MMK,100,,,2|1743|201127000000012875|O9_HUB05|863|27112020183739|MMK100||
1229,27-nov-2020 18:37:44,2,1743,O9_HUB05,201127000000012878,863,MMK,100,,,2|1743|201127000000012878|O9_HUB05|863|27112020183744|MMK100||
1233,27-nov-2020 18:37:54,2,1743,O9_HUB05,201127000000012882,863,MMK,100,,,2|1743|201127000000012882|O9_HUB05|863|27112020183754|MMK100||
1242,27-nov-2020 18:38:04,2,1743,O9_HUB05,201127000000012891,863,MMK,100,,,2|1743|201127000000012891|O9_HUB05|863|27112020183804|MMK100||
1236,27-nov-2020 18:38:04,2,1743,O9_HUB05,201127000000012885,863,MMK,100,,,2|1743|201127000000012885|O9_HUB05|863|27112020183804|MMK100||
1245,27-nov-2020 18:38:05,2,1743,O9_HUB05,201127000000012894,863,MMK,100,,,2|1743|201127000000012894|O9_HUB05|863|27112020183805|MMK100||
1249,27-nov-2020 18:38:11,2,1743,O9_HUB05,201127000000012898,863,MMK,100,,,2|1743|201127000000012898|O9_HUB05|863|27112020183811|MMK100||
1250,27-nov-2020 18:38:22,2,1743,O9_HUB05,201127000000012899,863,MMK,100,,,2|1743|201127000000012899|O9_HUB05|863|27112020183822|MMK100||
1251,27-nov-2020 18:38:22,2,1743,O9_HUB05,201127000000012900,863,MMK,100,,,2|1743|201127000000012900|O9_HUB05|863|27112020183822|MMK100||
1252,27-nov-2020 18:38:23,2,1743,O9_HUB05,201127000000012901,863,MMK,100,,,2|1743|201127000000012901|O9_HUB05|863|27112020183823|MMK100||
1256,27-nov-2020 18:38:26,2,1743,O9_HUB05,201127000000012905,863,MMK,100,,,2|1743|201127000000012905|O9_HUB05|863|27112020183826|MMK100||
1257,27-nov-2020 18:38:26,2,1743,O9_HUB05,201127000000012906,863,MMK,100,,,2|1743|201127000000012906|O9_HUB05|863|27112020183826|MMK100||
1260,27-nov-2020 18:38:27,2,1743,O9_HUB05,201127000000012909,863,MMK,100,,,2|1743|201127000000012909|O9_HUB05|863|27112020183827|MMK100||
1259,27-nov-2020 18:38:27,2,1743,O9_HUB05,201127000000012908,863,MMK,100,,,2|1743|201127000000012908|O9_HUB05|863|27112020183827|MMK100||
1263,27-nov-2020 18:38:28,2,1743,O9_HUB05,201127000000012912,863,MMK,100,,,2|1743|201127000000012912|O9_HUB05|863|27112020183828|MMK100||
1265,27-nov-2020 18:38:29,2,1743,O9_HUB05,201127000000012914,863,MMK,100,,,2|1743|201127000000012914|O9_HUB05|863|27112020183829|MMK100||
1270,27-nov-2020 18:38:40,2,1743,O9_HUB05,201127000000012919,863,MMK,100,,,2|1743|201127000000012919|O9_HUB05|863|27112020183840|MMK100||
1267,27-nov-2020 18:38:40,2,1743,O9_HUB05,201127000000012916,863,MMK,100,,,2|1743|201127000000012916|O9_HUB05|863|27112020183840|MMK100||
1272,27-nov-2020 18:38:41,2,1743,O9_HUB05,201127000000012921,863,MMK,100,,,2|1743|201127000000012921|O9_HUB05|863|27112020183841|MMK100||
1277,27-nov-2020 18:38:43,2,1743,O9_HUB05,201127000000012927,863,MMK,100,,,2|1743|201127000000012927|O9_HUB05|863|27112020183843|MMK100||
1279,27-nov-2020 18:38:44,2,1743,O9_HUB05,201127000000012928,863,MMK,100,,,2|1743|201127000000012928|O9_HUB05|863|27112020183844|MMK100||
1281,27-nov-2020 18:38:46,2,1743,O9_HUB05,201127000000012930,863,MMK,100,,,2|1743|201127000000012930|O9_HUB05|863|27112020183846|MMK100||
1282,27-nov-2020 18:38:49,2,1743,O9_HUB05,201127000000012931,863,MMK,100,,,2|1743|201127000000012931|O9_HUB05|863|27112020183849|MMK100||
1286,27-nov-2020 18:38:56,2,1743,O9_HUB05,201127000000012935,863,MMK,100,,,2|1743|201127000000012935|O9_HUB05|863|27112020183856|MMK100||
1294,27-nov-2020 18:39:03,2,1743,O9_HUB05,201127000000012943,863,MMK,100,,,2|1743|201127000000012943|O9_HUB05|863|27112020183903|MMK100||
1295,27-nov-2020 18:39:08,2,1743,O9_HUB05,201127000000012944,863,MMK,100,,,2|1743|201127000000012944|O9_HUB05|863|27112020183908|MMK100||
1306,27-nov-2020 18:39:16,2,1743,O9_HUB05,201127000000012955,863,MMK,100,,,2|1743|201127000000012955|O9_HUB05|863|27112020183916|MMK100||
1311,27-nov-2020 18:39:19,2,1743,O9_HUB05,201127000000012960,863,MMK,100,,,2|1743|201127000000012960|O9_HUB05|863|27112020183919|MMK100||
1310,27-nov-2020 18:39:19,2,1743,O9_HUB05,201127000000012959,863,MMK,100,,,2|1743|201127000000012959|O9_HUB05|863|27112020183919|MMK100||
1315,27-nov-2020 18:39:20,2,1743,O9_HUB05,201127000000012964,863,MMK,100,,,2|1743|201127000000012964|O9_HUB05|863|27112020183920|MMK100||
1314,27-nov-2020 18:39:20,2,1743,O9_HUB05,201127000000012963,863,MMK,100,,,2|1743|201127000000012963|O9_HUB05|863|27112020183920|MMK100||
1316,27-nov-2020 18:39:20,2,1743,O9_HUB05,201127000000012965,863,MMK,100,,,2|1743|201127000000012965|O9_HUB05|863|27112020183920|MMK100||
1318,27-nov-2020 18:39:25,2,1743,O9_HUB05,201127000000012967,863,MMK,100,,,2|1743|201127000000012967|O9_HUB05|863|27112020183925|MMK100||
1325,27-nov-2020 18:39:33,2,1743,O9_HUB05,201127000000012974,863,MMK,100,,,2|1743|201127000000012974|O9_HUB05|863|27112020183933|MMK100||
1328,27-nov-2020 18:39:38,2,1743,O9_HUB05,201127000000012977,863,MMK,100,,,2|1743|201127000000012977|O9_HUB05|863|27112020183938|MMK100||
1334,27-nov-2020 18:39:39,2,1743,O9_HUB05,201127000000012983,863,MMK,100,,,2|1743|201127000000012983|O9_HUB05|863|27112020183939|MMK100||
1331,27-nov-2020 18:39:39,2,1743,O9_HUB05,201127000000012980,863,MMK,100,,,2|1743|201127000000012980|O9_HUB05|863|27112020183939|MMK100||
1335,27-nov-2020 18:39:41,2,1743,O9_HUB05,201127000000012984,863,MMK,100,,,2|1743|201127000000012984|O9_HUB05|863|27112020183941|MMK100||
1337,27-nov-2020 18:39:43,2,1743,O9_HUB05,201127000000012986,863,MMK,100,,,2|1743|201127000000012986|O9_HUB05|863|27112020183943|MMK100||
1338,27-nov-2020 18:39:44,2,1743,O9_HUB05,201127000000012987,863,MMK,100,,,2|1743|201127000000012987|O9_HUB05|863|27112020183944|MMK100||
1344,27-nov-2020 18:39:50,2,1743,O9_HUB05,201127000000012993,863,MMK,100,,,2|1743|201127000000012993|O9_HUB05|863|27112020183950|MMK100||
1345,27-nov-2020 18:40:00,2,1743,O9_HUB05,201127000000012994,863,MMK,100,,,2|1743|201127000000012994|O9_HUB05|863|27112020184000|MMK100||
1353,27-nov-2020 18:40:01,2,1743,O9_HUB05,201127000000013002,863,MMK,100,,,2|1743|201127000000013002|O9_HUB05|863|27112020184001|MMK100||
1357,27-nov-2020 18:40:02,2,1743,O9_HUB05,201127000000013010,863,MMK,100,,,2|1743|201127000000013010|O9_HUB05|863|27112020184002|MMK100||
1362,27-nov-2020 18:40:06,2,1743,O9_HUB05,201127000000013011,863,MMK,100,,,2|1743|201127000000013011|O9_HUB05|863|27112020184006|MMK100||
1364,27-nov-2020 18:40:07,2,1743,O9_HUB05,201127000000013013,863,MMK,100,,,2|1743|201127000000013013|O9_HUB05|863|27112020184007|MMK100||
1365,27-nov-2020 18:40:08,2,1743,O9_HUB05,201127000000013014,863,MMK,100,,,2|1743|201127000000013014|O9_HUB05|863|27112020184008|MMK100||
1368,27-nov-2020 18:40:11,2,1743,O9_HUB05,201127000000013017,863,MMK,100,,,2|1743|201127000000013017|O9_HUB05|863|27112020184011|MMK100||
1372,27-nov-2020 18:40:14,2,1743,O9_HUB05,201127000000013021,863,MMK,100,,,2|1743|201127000000013021|O9_HUB05|863|27112020184014|MMK100||
1373,27-nov-2020 18:40:14,2,1743,O9_HUB05,201127000000013022,863,MMK,100,,,2|1743|201127000000013022|O9_HUB05|863|27112020184014|MMK100||
1374,27-nov-2020 18:40:14,2,1743,O9_HUB05,201127000000013023,863,MMK,100,,,2|1743|201127000000013023|O9_HUB05|863|27112020184014|MMK100||
1378,27-nov-2020 18:40:16,2,1743,O9_HUB05,201127000000013027,863,MMK,100,,,2|1743|201127000000013027|O9_HUB05|863|27112020184016|MMK100||
1382,27-nov-2020 18:40:27,2,1743,O9_HUB05,201127000000013031,863,MMK,100,,,2|1743|201127000000013031|O9_HUB05|863|27112020184027|MMK100||
1385,27-nov-2020 18:40:28,2,1743,O9_HUB05,201127000000013034,863,MMK,100,,,2|1743|201127000000013034|O9_HUB05|863|27112020184028|MMK100||
1386,27-nov-2020 18:40:31,2,1743,O9_HUB05,201127000000013035,863,MMK,100,,,2|1743|201127000000013035|O9_HUB05|863|27112020184031|MMK100||
1388,27-nov-2020 18:40:37,2,1743,O9_HUB05,201127000000013037,863,MMK,100,,,2|1743|201127000000013037|O9_HUB05|863|27112020184037|MMK100||
